0,original,95582628061024, 95593593999200, 10965938176,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
1,interleaved,95596971229120, 95608355253760, 11384024640,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
0,original,95611703373312, 95623116294048, 11412920736,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
1,interleaved,95626421909920, 95637804034176, 11382124256,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
0,original,95641095096032, 95652177441248, 11082345216,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
1,interleaved,95655431684000, 95666507150336, 11075466336,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
0,original,95669811057728, 95681116343040, 11305285312,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
1,interleaved,95684455565472, 95695796335008, 11340769536,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
0,original,95699048931104, 95710138145824, 11089214720,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
1,interleaved,95713365941376, 95724323546048, 10957604672,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
0,original,95727633130688, 95738895911360, 11262780672,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
1,interleaved,95742177526208, 95753307179360, 11129653152,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
0,original,95756563900896, 95767558661696, 10994760800,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
1,interleaved,95770881383360, 95782150908448, 11269525088,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
0,original,95785452286144, 95796578281568, 11125995424,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
1,interleaved,95799882470944, 95811152995904, 11270524960,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
0,original,95814408752992, 95825379025568, 10970272576,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
1,interleaved,95828681467104, 95840021866752, 11340399648,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
0,original,95843285130560, 95854365526976, 11080396416,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
1,interleaved,95857597606016, 95868568880608, 10971274592,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
0,original,95871880508480, 95883011553056, 11131044576,7,2,32,8,360*360,360 * 2,(360*360)/(360 * 2),200,1000
